words,labels,entities,term_list
"['·', 'Le', 'cheval', 'progresse', 'vers', ""l'"", 'avant', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['cheval']
"['·', 'Le', 'cheval', 'se', 'déplace', 'latéralement', '.']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 5, 5)}","['cheval', 'latéralement']"
"['·', 'Le', 'cheval', 'reste', 'parallèle', 'à', 'la', 'paroi', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 7, 7)}","['cheval', 'paroi']"
"['Chaque', 'cheval', 'a', 'un', 'pli', 'qui', 'lui', 'convient', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 4, 4)}","['cheval', 'pli']"
"['Les', 'Aides']","['O', 'B-Term']","{('Term', 1, 1)}",['Aides']
"['Augmenter', 'avant', 'un', 'appuyer', ""l'"", 'impulsion', 'et', 'ne', 'pas', 'perdre', 'la', 'cadence', ':', 'ne', 'pas', ""l'"", 'altérer', ',', 'la', 'précipiter', 'ou', ""l'"", 'atténuer', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 3, 3), ('Term', 5, 5)}","['cadence', 'appuyer', 'impulsion']"
"['Bien', 'placer', 'les', 'épaules', 'du', 'cheval', 'avant', 'de', 'commencer', ':', 'en', 'doublant', 'conserver', 'les', 'aides', ""d'"", 'incurvation', '(', 'pli', 'à', ""l'"", 'intérieur', ')', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O']","{('Term', 18, 21), ('Term', 11, 11), ('Term', 3, 3), ('Term', 5, 5), ('Term', 14, 14), ('Term', 16, 16)}","[""pli à l' intérieur"", 'doublant', 'épaules', 'cheval', 'aides', 'incurvation']"
"['La', 'jambe', 'intérieure', 'reste', 'à', 'la', 'sangle', 'et', 'maintient', ""l'"", 'impulsion', ':', 'elle', 'commande', ""l'"", 'incurvation', '.']","['O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 4, 6), ('Term', 15, 15), ('Term', 1, 2)}","['impulsion', 'à la sangle', 'incurvation', 'jambe intérieure']"
"['La', 'jambe', 'intérieure', 'donne', ""d'"", 'abord', 'le', 'pli', 'puis', 'la', 'jambe', 'extérieure', 'plus', 'ou', 'moins', 'en', 'arrière', 'de', 'la', 'sangle', 'pousse', 'les', 'hanches', 'vers', ""l'"", 'appuyer', 'de', 'façon', 'discontinue', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 15, 19), ('Term', 22, 22), ('Term', 7, 7), ('Term', 25, 25), ('Term', 1, 2), ('Term', 10, 11)}","['en arrière de la sangle', 'hanches', 'pli', 'appuyer', 'jambe intérieure', 'jambe extérieure']"
"['La', 'rêne', 'intérieure', 'donne', ""l'"", 'incurvation', 'et', 'ne', 'bouge', 'plus', '(', 'elle', 'peut', 'céder', ')', ';']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 13, 13), ('Term', 5, 5), ('Term', 1, 2)}","['céder', 'incurvation', 'rêne intérieure']"
"['La', 'rêne', 'extérieure', 'place', 'et', 'contrôle', ""l'"", 'épaule', 'extérieure', 'du', 'cheval', ':', 'gardez', 'un', 'bon', 'contact', ',', ""c'"", 'est', 'essentiel', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 7, 8), ('Term', 15, 15), ('Term', 1, 2)}","['cheval', 'épaule extérieure', 'contact', 'rêne extérieure']"
"['Les', 'deux', 'rênes', 'agissent', 'en', 'parallèle', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['rênes']
"['Le', 'buste', 'du', 'cavalier', 'reste', 'toujours', 'parallèle', 'aux', 'épaules', 'du', 'cheval', ',', 'regardant', 'légèrement', 'dans', 'la', 'direction', 'de', ""l'"", 'appuyer', ':', 'tournez', 'vos', 'épaules', 'en', 'direction', 'de', ""l'"", 'appuyer', '.']","['O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 28, 28), ('Term', 3, 3), ('Term', 1, 1), ('Term', 19, 19), ('Term', 23, 23), ('Term', 8, 8)}","['cheval', 'appuyer', 'cavalier', 'buste', 'appuyer', 'épaules', 'épaules']"
"['Le', 'corps', 'du', 'cavalier', 'va', 'vers', 'la', 'main', 'intérieure', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 7, 8), ('Term', 3, 3)}","['main intérieure', 'cavalier']"
"['En', 'portant', 'légèrement', 'le', 'poids', 'dans', 'la', 'direction', 'de', ""l'"", 'appuyer', ',', 'on', 'renforce', ""l'"", 'action', 'de', 'la', 'main', 'intérieure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 10, 10), ('Term', 18, 19)}","['appuyer', 'main intérieure']"
"[""L'"", 'appuyer', 'peut', 'se', 'faire', 'au', 'pas', ',', 'au', 'trot', ',', 'au', 'galop', 'et', 'même', 'au', 'passage', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 16, 16), ('Term', 6, 6), ('Term', 9, 9), ('Term', 1, 1), ('Term', 12, 12)}","['passage', 'pas', 'trot', 'appuyer', 'galop']"
"['Mes', 'Conseils']","['O', 'O']",set(),[]
"['Toujours', 'doublez', ',', 'avancez', ',', 'et', 'appuyez', ':', 'placez', 'la', 'jambe', 'intérieure', 'à', 'la', 'sangle', 'avant', 'de', 'doubler', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 1, 1), ('Term', 17, 17), ('Term', 12, 14), ('Term', 10, 11)}","['appuyez', 'doublez', 'doubler', 'à la sangle', 'jambe intérieure']"
"['Ne', 'laissez', 'jamais', 'un', 'cheval', 'peser', 'plus', 'sur', 'une', 'épaule', 'que', 'sur', ""l'"", 'autre', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 4, 4)}","['épaule', 'cheval']"
"['Agissez', 'de', 'façon', 'discontinue', 'avec', 'la', 'jambe', 'intérieure', ':', ""l'"", 'éperon', ',', 'en', 'touchant', ',', 'a', 'un', 'effet', 'spasmodique', 'et', 'fléchit', 'le', 'cheval', '(', 'si', 'un', 'taon', 'pique', 'le', 'cheval', 'à', 'la', 'sangle', ',', 'le', 'cheval', 'réagit', 'et', 'se', 'fléchit', 'du', 'côté', 'du', 'taon', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 6, 7), ('Term', 22, 22), ('Term', 29, 29), ('Term', 35, 35), ('Term', 39, 39), ('Term', 32, 32), ('Term', 20, 20)}","['éperon', 'jambe intérieure', 'cheval', 'cheval', 'cheval', 'fléchit', 'sangle', 'fléchit']"
"['Les', 'aides', 'extérieures', 'doivent', 'primer', '(', 'surtout', 'sur', 'la', 'fin', 'de', ""l'"", 'appuyer', ')', 'comme', 'dans', ""l'"", 'épaule', 'en', 'dedans', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O']","{('Term', 17, 19), ('Term', 12, 12), ('Term', 1, 2)}","['épaule en dedans', 'appuyer', 'aides extérieures']"
"['Ne', 'créez', 'pas', 'un', 'effet', 'de', 'poulie', 'avec', 'la', 'main', 'intérieure', 'vers', 'le', 'garrot', 'ou', 'de', ""l'"", 'autre', 'côté', 'de', ""l'"", 'encolure', ';', 'placez', 'plutôt', 'un', 'instant', 'les', 'deux', 'mains', 'du', 'côté', 'de', ""l'"", 'appuyer', 'puis', 'relâchez', ',', 'vous', 'obtiendrez', 'une', 'augmentation', 'de', ""l'"", 'amplitude', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 34, 34), ('Term', 21, 21), ('Term', 29, 29), ('Term', 13, 13), ('Term', 9, 10), ('Term', 44, 44)}","['appuyer', 'encolure', 'mains', 'garrot', 'main intérieure', 'amplitude']"
"['Ayez', 'les', 'deux', 'rênes', 'tendues', ',', ""n'"", 'abandonnez', 'jamais', 'la', 'rêne', 'extérieure', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 10, 11), ('Term', 3, 3)}","['rêne extérieure', 'rênes']"
"[""N'"", 'ayez', 'jamais', 'la', 'rêne', 'intérieure', 'plus', 'tendue', 'que', 'la', 'rêne', 'extérieure', ',', 'car', 'cela', 'bloque', 'le', 'mouvement', ':', 'conservez', 'une', 'force', 'égale', 'entre', 'les', 'deux', 'rênes', '.']","['O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 10, 11), ('Term', 17, 17), ('Term', 4, 5)}","['rênes', 'rêne extérieure', 'mouvement', 'rêne intérieure']"
"['Ne', 'donnez', 'pas', 'trop', 'de', 'pli', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 5, 5)}",['pli']
"['Veillez', 'à', 'ce', 'que', 'le', 'cheval', 'soit', 'ployé', 'de', 'la', 'nuque', 'à', 'la', 'queue', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 5, 5), ('Term', 7, 7), ('Term', 13, 13)}","['nuque', 'cheval', 'ployé', 'queue']"
"['Restez', 'bien', 'assis', 'dans', ""l'"", 'axe', 'du', 'cheval', 'sans', 'surcharger', 'un', 'côté', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['cheval']
"['Toute', 'correction', 'à', 'la', 'marche', 'de', ""l'"", 'appuyer', ""s'"", 'effectue', 'par', 'la', 'jambe', 'intérieure', 'et', 'la', 'rêne', 'extérieure', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 7, 7), ('Term', 4, 4), ('Term', 12, 13), ('Term', 16, 17)}","['appuyer', 'marche', 'jambe intérieure', 'rêne extérieure']"
"['Tournez', 'vos', 'épaules', 'en', 'direction', 'de', ""l'"", 'appuyer', '(', 'reculez', ""l'"", 'épaule', 'du', 'côté', 'de', ""l'"", 'appuyer', ')', 'sauf', 'si', 'vous', 'voulez', 'contrecarrer', 'le', 'mouvement', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 11, 11), ('Term', 7, 7), ('Term', 16, 16), ('Term', 24, 24)}","['épaules', 'épaule', 'appuyer', 'appuyer', 'mouvement']"
"['Recommencez', 'inlassablement', 'les', 'appuyers', 'tant', 'que', 'vous', 'avez', 'une', 'résistance', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9), ('Term', 3, 3)}","['résistance', 'appuyers']"
"[""L'"", 'appuyer', 'est', 'bon', ',', 'quand', 'à', 'la', 'fin', ',', 'vous', 'êtes', 'légèrement', 'sur', 'la', 'rêne', 'extérieure', 'et', 'sur', 'la', 'jambe', 'intérieure', ',', 'le', 'cheval', 'acceptant', 'librement', 'le', 'pli', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 1, 1), ('Term', 15, 16), ('Term', 20, 21), ('Term', 28, 28), ('Term', 24, 24)}","['appuyer', 'rêne extérieure', 'jambe intérieure', 'pli', 'cheval']"
"['Dans', ""l'"", 'appuyer', 'à', 'gauche', ',', 'arrivez', 'au', 'mur', 'avec', 'plus', 'de', 'jambe', 'gauche', ',', 'la', 'rêne', 'gauche', 'dans', 'la', 'descente', 'de', 'main', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 20, 22), ('Term', 16, 17), ('Term', 12, 13), ('Term', 8, 8)}","['appuyer', 'descente de main', 'rêne gauche', 'jambe gauche', 'mur']"
"['Pour', 'avoir', 'la', 'rêne', 'intérieure', 'légère', ',', 'utilisez', 'la', 'jambe', 'intérieure', '.']","['O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 3, 4), ('Term', 9, 10)}","['rêne intérieure', 'jambe intérieure']"
"['Tachez', 'de', 'remplacer', 'la', 'rêne', 'intérieure', 'par', 'la', 'jambe', 'intérieure', '(', 'rêne', 'très', 'légère', ',', 'juste', 'le', 'pli', ')', '.']","['O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 11, 11), ('Term', 17, 17), ('Term', 8, 9), ('Term', 4, 5)}","['rêne', 'pli', 'jambe intérieure', 'rêne intérieure']"
"['Apprentissage', 'avec', 'un', 'Jeune', 'Cheval']","['B-Term', 'O', 'O', 'O', 'B-Term']","{('Term', 4, 4), ('Term', 0, 0)}","['Cheval', 'Apprentissage']"
"['Ne', 'demandez', 'pas', ""d'"", 'appuyer', 'avant', ""l'"", 'apprentissage', 'de', ""l'"", 'épaule', 'en', 'dedans', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O']","{('Term', 7, 7), ('Term', 10, 12), ('Term', 4, 4)}","['apprentissage', 'épaule en dedans', 'appuyer']"
"['Commencez', 'au', 'pas', ',', 'calmement', ',', 'lentement', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['pas']
"['Arrondissez', 'le', 'cheval', ',', 'obtenez', 'une', 'cadence', ',', 'jouez', 'sur', 'la', 'relaxation', '(', 'faîtes', 'quelques', 'épaules', 'en', 'dedans', 'juste', 'avant', ')', '.']","['B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 6, 6), ('Term', 11, 11), ('Term', 15, 17), ('Term', 0, 0)}","['cheval', 'cadence', 'relaxation', 'épaules en dedans', 'Arrondissez']"
"['Prenez', 'le', 'grand', 'côté', ',', 'puis', 'sur', 'le', 'petit', 'côté', 'doublez', 'sur', 'la', 'ligne', 'du', 'quart', '.']","['O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 10, 10), ('Term', 2, 3), ('Term', 13, 15), ('Term', 8, 9)}","['doublez', 'grand côté', 'ligne du quart', 'petit côté']"
"['Avancez', 'de', 'deux', 'ou', 'trois', 'foulées', 'en', 'conservant', 'le', 'pli', '(', 'main', 'intérieure', ',', 'jambe', 'intérieure', ')', 'pour', 'placer', 'les', 'épaules', 'du', 'cheval', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 22, 22), ('Term', 9, 9), ('Term', 5, 5), ('Term', 14, 15), ('Term', 11, 12), ('Term', 20, 20)}","['cheval', 'pli', 'foulées', 'jambe intérieure', 'main intérieure', 'épaules']"
"['Reculez', 'la', 'jambe', 'extérieure', ',', 'touchez', 'de', 'façon', 'discontinue', ',', 'et', 'continuez', 'à', 'agir', 'avec', 'la', 'jambe', 'intérieure', 'bien', 'à', 'la', 'sangle', 'pour', 'conserver', 'le', 'pli', '.']","['O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 19, 21), ('Term', 2, 3), ('Term', 25, 25), ('Term', 16, 17)}","['à la sangle', 'jambe extérieure', 'pli', 'jambe intérieure']"
"['Aidez-vous', 'de', 'la', 'baguette', 'par', 'petites', 'touches', 'sur', 'la', 'hanche', 'extérieure', 'du', 'cheval', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 3, 3), ('Term', 12, 12), ('Term', 9, 10)}","['baguette', 'cheval', 'hanche extérieure']"
"['Ne', 'demandez', 'pas', 'trop', 'de', 'pli', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 5, 5)}",['pli']
"['Récompensez', 'après', 'deux', 'ou', 'trois', 'foulées', 'latérales', '.']","['B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 5, 5), ('Term', 0, 0)}","['latérales', 'foulées', 'Récompensez']"
"['Demandez', 'deux', 'ou', 'trois', 'fois', 'à', 'chaque', 'main', 'puis', 'recommencez', 'les', 'jours', 'suivants', 'en', 'augmentant', 'peu', 'à', 'peu', 'vos', 'exigences', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['main']
"['Demandez', 'en', 'doublant', 'à', 'partir', 'de', 'la', 'ligne', 'du', 'milieu', ',', 'puis', 'des', 'trois-quart', ',', 'puis', 'sur', 'la', 'diagonale', ""jusqu'"", 'à', 'la', 'ligne', 'du', 'un-quart', ',', 'du', 'milieu', 'etc', '…']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 2, 2), ('Term', 22, 24), ('Term', 7, 9)}","['diagonale', 'doublant', 'ligne du un-quart', 'ligne du milieu']"
"['Mes', 'conseils', ':']","['O', 'O', 'O']",set(),[]
"['Prenez', 'une', 'cadence', 'au', 'pas', 'très', 'lente', 'au', 'début', ',', 'décomposez', 'le', 'mouvement', ',', 'donnez', 'le', 'temps', 'au', 'cheval', 'de', 'réagir', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 2, 2), ('Term', 12, 12)}","['cheval', 'cadence', 'mouvement']"
"[""N'"", 'hésitez', 'pas', 'à', 'revenir', 'à', ""l'"", 'épaule', 'en', 'dedans', 'si', 'des', 'difficultés', 'se', 'présentent', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 9)}",['épaule en dedans']
"['Entrecoupez', 'le', 'travail', 'de', ""l'"", 'appuyer', 'par', 'de', ""l'"", 'épaule', 'en', 'dedans', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O']","{('Term', 5, 5), ('Term', 9, 11)}","['appuyer', 'épaule en dedans']"
"['Faîtes', 'des', 'déplacements', 'sur', 'la', 'diagonale', 'en', 'épaule', 'en', 'dedans', 'pour', 'familiariser', 'le', 'cheval', 'au', 'pas', 'de', 'côté', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 9), ('Term', 5, 5), ('Term', 13, 13)}","['épaule en dedans', 'diagonale', 'cheval']"
"['Donnez', 'moins', 'de', 'pli', 'et', 'plus', 'de', 'hanches', 'avec', 'un', 'cheval', 'qui', 'apprend', ':', 'mobilisation', 'de', 'la', 'croupe', ',', 'engagement', 'des', 'postérieurs', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 19, 19), ('Term', 17, 17), ('Term', 3, 3), ('Term', 7, 7), ('Term', 21, 21)}","['cheval', 'engagement', 'croupe', 'pli', 'hanches', 'postérieurs']"
"['Lorsque', 'le', 'cheval', 'a', 'compris', ',', 'sollicitez', 'son', 'attention', 'et', 'sa', 'réactivité', 'en', 'appuyant', 'trois', 'ou', 'quatre', 'foulées', 'puis', 'en', 'marchant', 'droit', ',', 'en', 'appuyant', 'de', 'nouveau', 'etc', '…']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 17, 17), ('Term', 13, 13), ('Term', 21, 21), ('Term', 20, 20), ('Term', 24, 24)}","['cheval', 'foulées', 'appuyant', 'droit', 'marchant', 'appuyant']"
"['Pour', 'appuyer', 'du', 'coin', 'vers', 'le', 'X', ',', 'ou', 'sur', 'toute', 'la', 'diagonale', ',', 'commencez', 'par', 'longer', 'le', 'mur', 'deux', 'ou', 'trois', 'pas', ',', 'infléchissez', 'le', 'cheval', ',', 'placez', 'les', 'épaules', 'et', 'demandez', ""l'"", 'appuyer', '.']","['O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 26, 26), ('Term', 34, 34), ('Term', 6, 6), ('Term', 22, 22), ('Term', 3, 3), ('Term', 1, 1), ('Term', 30, 30), ('Term', 12, 12), ('Term', 24, 24)}","['mur', 'cheval', 'appuyer', 'X', 'pas', 'coin', 'appuyer', 'épaules', 'diagonale', 'infléchissez']"
"['Vous', 'agissez', 'donc', 'tardivement', 'avec', 'la', 'jambe', 'extérieure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 6, 7)}",['jambe extérieure']
"['Dans', 'les', 'doublers', ',', 'placez', 'votre', 'jambe', 'intérieure', 'à', 'la', 'sangle', 'avant', 'de', 'doubler', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 6, 7), ('Term', 8, 10), ('Term', 13, 13)}","['doublers', 'jambe intérieure', 'à la sangle', 'doubler']"
